0,1,2,3,4,target
1.27324,1.26898,1.26213,1.27509,1.26555,1.2836299999999998
1.26898,1.26213,1.27509,1.26555,1.2836299999999998,1.2806899999999999
1.26213,1.27509,1.26555,1.2836299999999998,1.2806899999999999,1.27559
1.27509,1.26555,1.2836299999999998,1.2806899999999999,1.27559,1.27987
1.26555,1.2836299999999998,1.2806899999999999,1.27559,1.27987,1.27139
1.2836299999999998,1.2806899999999999,1.27559,1.27987,1.27139,1.2648
1.2806899999999999,1.27559,1.27987,1.27139,1.2648,1.26445
1.27559,1.27987,1.27139,1.2648,1.26445,1.26655
1.27987,1.27139,1.2648,1.26445,1.26655,1.26967
1.27139,1.2648,1.26445,1.26655,1.26967,1.27328
1.2648,1.26445,1.26655,1.26967,1.27328,1.2630299999999999
1.26445,1.26655,1.26967,1.27328,1.2630299999999999,1.26119
1.26655,1.26967,1.27328,1.2630299999999999,1.26119,1.25234
1.26967,1.27328,1.2630299999999999,1.26119,1.25234,1.24799
1.27328,1.2630299999999999,1.26119,1.25234,1.24799,1.2544899999999999
1.2630299999999999,1.26119,1.25234,1.24799,1.2544899999999999,1.24844
1.26119,1.25234,1.24799,1.2544899999999999,1.24844,1.23728
1.25234,1.24799,1.2544899999999999,1.24844,1.23728,1.24561
1.24799,1.2544899999999999,1.24844,1.23728,1.24561,1.24195
1.2544899999999999,1.24844,1.23728,1.24561,1.24195,1.24735
1.24844,1.23728,1.24561,1.24195,1.24735,1.2437200000000002
1.23728,1.24561,1.24195,1.24735,1.2437200000000002,1.24753
1.24561,1.24195,1.24735,1.2437200000000002,1.24753,1.2520200000000001
1.24195,1.24735,1.2437200000000002,1.24753,1.2520200000000001,1.2448700000000001
1.24735,1.2437200000000002,1.24753,1.2520200000000001,1.2448700000000001,1.25346
1.2437200000000002,1.24753,1.2520200000000001,1.2448700000000001,1.25346,1.25526
1.24753,1.2520200000000001,1.2448700000000001,1.25346,1.25526,1.2538
1.2520200000000001,1.2448700000000001,1.25346,1.25526,1.2538,1.2391299999999998
1.2448700000000001,1.25346,1.25526,1.2538,1.2391299999999998,1.24409
1.25346,1.25526,1.2538,1.2391299999999998,1.24409,1.2473100000000001
1.25526,1.2538,1.2391299999999998,1.24409,1.2473100000000001,1.2504600000000001
1.2538,1.2391299999999998,1.24409,1.2473100000000001,1.2504600000000001,1.2465700000000002
1.2391299999999998,1.24409,1.2473100000000001,1.2504600000000001,1.2465700000000002,1.2444600000000001
1.24409,1.2473100000000001,1.2504600000000001,1.2465700000000002,1.2444600000000001,1.24679
1.2473100000000001,1.2504600000000001,1.2465700000000002,1.2444600000000001,1.24679,1.23815
1.2504600000000001,1.2465700000000002,1.2444600000000001,1.24679,1.23815,1.2309700000000001
1.2465700000000002,1.2444600000000001,1.24679,1.23815,1.2309700000000001,1.2377
1.2444600000000001,1.24679,1.23815,1.2309700000000001,1.2377,1.22834
1.24679,1.23815,1.2309700000000001,1.2377,1.22834,1.2315399999999999
1.23815,1.2309700000000001,1.2377,1.22834,1.2315399999999999,1.23729
1.2309700000000001,1.2377,1.22834,1.2315399999999999,1.23729,1.24469
1.2377,1.22834,1.2315399999999999,1.23729,1.24469,1.241
1.22834,1.2315399999999999,1.23729,1.24469,1.241,1.2456
1.2315399999999999,1.23729,1.24469,1.241,1.2456,1.24346
1.23729,1.24469,1.241,1.2456,1.24346,1.2509
1.24469,1.241,1.2456,1.24346,1.2509,1.23406
1.241,1.2456,1.24346,1.2509,1.23406,1.2284899999999999
1.2456,1.24346,1.2509,1.23406,1.2284899999999999,1.22269
1.24346,1.2509,1.23406,1.2284899999999999,1.22269,1.22294
1.2509,1.23406,1.2284899999999999,1.22269,1.22294,1.21715
1.23406,1.2284899999999999,1.22269,1.22294,1.21715,1.21993
1.2284899999999999,1.22269,1.22294,1.21715,1.21993,1.21763
1.22269,1.22294,1.21715,1.21993,1.21763,1.21504
1.22294,1.21715,1.21993,1.21763,1.21504,1.21546
1.21715,1.21993,1.21763,1.21504,1.21546,1.21007
1.21993,1.21763,1.21504,1.21546,1.21007,1.20001
1.21763,1.21504,1.21546,1.21007,1.20001,1.19317
1.21504,1.21546,1.21007,1.20001,1.19317,1.1888
1.21546,1.21007,1.20001,1.19317,1.1888,1.1838600000000001
1.21007,1.20001,1.19317,1.1888,1.1838600000000001,1.1788399999999999
1.20001,1.19317,1.1888,1.1838600000000001,1.1788399999999999,1.18395
1.19317,1.1888,1.1838600000000001,1.1788399999999999,1.18395,1.18325
1.1888,1.1838600000000001,1.1788399999999999,1.18395,1.18325,1.17715
1.1838600000000001,1.1788399999999999,1.18395,1.18325,1.17715,1.17866
1.1788399999999999,1.18395,1.18325,1.17715,1.17866,1.16287
1.18395,1.18325,1.17715,1.17866,1.16287,1.15621
1.18325,1.17715,1.17866,1.16287,1.15621,1.16056
1.17715,1.17866,1.16287,1.15621,1.16056,1.15472
1.17866,1.16287,1.15621,1.16056,1.15472,1.1608100000000001
1.16287,1.15621,1.16056,1.15472,1.1608100000000001,1.13637
1.15621,1.16056,1.15472,1.1608100000000001,1.13637,1.12069
1.16056,1.15472,1.1608100000000001,1.13637,1.12069,1.12376
1.15472,1.1608100000000001,1.13637,1.12069,1.12376,1.1379
1.1608100000000001,1.13637,1.12069,1.12376,1.1379,1.12857
1.13637,1.12069,1.12376,1.1379,1.12857,1.13178
1.12069,1.12376,1.1379,1.12857,1.13178,1.12785
1.12376,1.1379,1.12857,1.13178,1.12785,1.13398
1.1379,1.12857,1.13178,1.12785,1.13398,1.14784
1.12857,1.13178,1.12785,1.13398,1.14784,1.13405
1.13178,1.12785,1.13398,1.14784,1.13405,1.14761
1.12785,1.13398,1.14784,1.13405,1.14761,1.13215
1.13398,1.14784,1.13405,1.14761,1.13215,1.13224
1.14784,1.13405,1.14761,1.13215,1.13224,1.13196
1.13405,1.14761,1.13215,1.13224,1.13196,1.13315
1.14761,1.13215,1.13224,1.13196,1.13315,1.14015
1.13215,1.13224,1.13196,1.13315,1.14015,1.13916
1.13224,1.13196,1.13315,1.14015,1.13916,1.13516
1.13196,1.13315,1.14015,1.13916,1.13516,1.14093
1.13315,1.14015,1.13916,1.13516,1.14093,1.13953
1.14015,1.13916,1.13516,1.14093,1.13953,1.13668
1.13916,1.13516,1.14093,1.13953,1.13668,1.13736
1.13516,1.14093,1.13953,1.13668,1.13736,1.1333
1.14093,1.13953,1.13668,1.13736,1.1333,1.1338700000000002
1.13953,1.13668,1.13736,1.1333,1.1338700000000002,1.1360299999999999
1.13668,1.13736,1.1333,1.1338700000000002,1.1360299999999999,1.11964
1.13736,1.1333,1.1338700000000002,1.1360299999999999,1.11964,1.11929
1.1333,1.1338700000000002,1.1360299999999999,1.11964,1.11929,1.11818
1.1338700000000002,1.1360299999999999,1.11964,1.11929,1.11818,1.11741
1.1360299999999999,1.11964,1.11929,1.11818,1.11741,1.10763
1.11964,1.11929,1.11818,1.11741,1.10763,1.10265
1.11929,1.11818,1.11741,1.10763,1.10265,1.0843200000000002
1.11818,1.11741,1.10763,1.10265,1.0843200000000002,1.08503
1.11741,1.10763,1.10265,1.0843200000000002,1.08503,1.06961
1.10763,1.10265,1.0843200000000002,1.08503,1.06961,1.05463
1.10265,1.0843200000000002,1.08503,1.06961,1.05463,1.0633700000000001
1.0843200000000002,1.08503,1.06961,1.05463,1.0633700000000001,1.04936
1.08503,1.06961,1.05463,1.0633700000000001,1.04936,1.05655
1.06961,1.05463,1.0633700000000001,1.04936,1.05655,1.05959
1.05463,1.0633700000000001,1.04936,1.05655,1.05959,1.08667
1.0633700000000001,1.04936,1.05655,1.05959,1.08667,1.06578
1.04936,1.05655,1.05959,1.08667,1.06578,1.08206
1.05655,1.05959,1.08667,1.06578,1.08206,1.09446
1.05959,1.08667,1.06578,1.08206,1.09446,1.09226
1.08667,1.06578,1.08206,1.09446,1.09226,1.09695
1.06578,1.08206,1.09446,1.09226,1.09695,1.08825
1.08206,1.09446,1.09226,1.09695,1.08825,1.08851
1.09446,1.09226,1.09695,1.08825,1.08851,1.08324
1.09226,1.09695,1.08825,1.08851,1.08324,1.073
1.09695,1.08825,1.08851,1.08324,1.073,1.07615
1.08825,1.08851,1.08324,1.073,1.07615,1.08781
1.08851,1.08324,1.073,1.07615,1.08781,1.09711
1.08324,1.073,1.07615,1.08781,1.09711,1.09207
1.073,1.07615,1.08781,1.09711,1.09207,1.08133
1.07615,1.08781,1.09711,1.09207,1.08133,1.07794
1.08781,1.09711,1.09207,1.08133,1.07794,1.0658
1.09711,1.09207,1.08133,1.07794,1.0658,1.0600399999999999
1.09207,1.08133,1.07794,1.0658,1.0600399999999999,1.05667
1.08133,1.07794,1.0658,1.0600399999999999,1.05667,1.0654299999999999
1.07794,1.0658,1.0600399999999999,1.05667,1.0654299999999999,1.06831
1.0658,1.0600399999999999,1.05667,1.0654299999999999,1.06831,1.07607
1.0600399999999999,1.05667,1.0654299999999999,1.06831,1.07607,1.08039
1.05667,1.0654299999999999,1.06831,1.07607,1.08039,1.0737
1.0654299999999999,1.06831,1.07607,1.08039,1.0737,1.07348
1.06831,1.07607,1.08039,1.0737,1.07348,1.07229
1.07607,1.08039,1.0737,1.07348,1.07229,1.08223
1.08039,1.0737,1.07348,1.07229,1.08223,1.087
1.0737,1.07348,1.07229,1.08223,1.087,1.0887799999999999
1.07348,1.07229,1.08223,1.087,1.0887799999999999,1.0979
1.07229,1.08223,1.087,1.0887799999999999,1.0979,1.1127200000000002
1.08223,1.087,1.0887799999999999,1.0979,1.1127200000000002,1.12205
1.087,1.0887799999999999,1.0979,1.1127200000000002,1.12205,1.1203299999999998
1.0887799999999999,1.0979,1.1127200000000002,1.12205,1.1203299999999998,1.11473
1.0979,1.1127200000000002,1.12205,1.1203299999999998,1.11473,1.11832
1.1127200000000002,1.12205,1.1203299999999998,1.11473,1.11832,1.13456
1.12205,1.1203299999999998,1.11473,1.11832,1.13456,1.1265
1.1203299999999998,1.11473,1.11832,1.13456,1.1265,1.1204
1.11473,1.11832,1.13456,1.1265,1.1204,1.11541
1.11832,1.13456,1.1265,1.1204,1.11541,1.12113
1.13456,1.1265,1.1204,1.11541,1.12113,1.13527
1.1265,1.1204,1.11541,1.12113,1.13527,1.1408
1.1204,1.11541,1.12113,1.13527,1.1408,1.14458
1.11541,1.12113,1.13527,1.1408,1.14458,1.13126
1.12113,1.13527,1.1408,1.14458,1.13126,1.1148200000000001
1.13527,1.1408,1.14458,1.13126,1.1148200000000001,1.10912
1.1408,1.14458,1.13126,1.1148200000000001,1.10912,1.1110200000000001
1.14458,1.13126,1.1148200000000001,1.10912,1.1110200000000001,1.10142
1.13126,1.1148200000000001,1.10912,1.1110200000000001,1.10142,1.09759
1.1148200000000001,1.10912,1.1110200000000001,1.10142,1.09759,1.0873700000000002
1.10912,1.1110200000000001,1.10142,1.09759,1.0873700000000002,1.09025
1.1110200000000001,1.10142,1.09759,1.0873700000000002,1.09025,1.09466
1.10142,1.09759,1.0873700000000002,1.09025,1.09466,1.09883
1.09759,1.0873700000000002,1.09025,1.09466,1.09883,1.09241
1.0873700000000002,1.09025,1.09466,1.09883,1.09241,1.1149200000000001
1.09025,1.09466,1.09883,1.09241,1.1149200000000001,1.12723
1.09466,1.09883,1.09241,1.1149200000000001,1.12723,1.12365
1.09883,1.09241,1.1149200000000001,1.12723,1.12365,1.11137
1.09241,1.1149200000000001,1.12723,1.12365,1.11137,1.129
1.1149200000000001,1.12723,1.12365,1.11137,1.129,1.12806
1.12723,1.12365,1.11137,1.129,1.12806,1.1322
1.12365,1.11137,1.129,1.12806,1.1322,1.1256
1.11137,1.129,1.12806,1.1322,1.1256,1.1261700000000001
1.129,1.12806,1.1322,1.1256,1.1261700000000001,1.12819
1.12806,1.1322,1.1256,1.1261700000000001,1.12819,1.12476
1.1322,1.1256,1.1261700000000001,1.12819,1.12476,1.1333799999999998
1.1256,1.1261700000000001,1.12819,1.12476,1.1333799999999998,1.13585
1.1261700000000001,1.12819,1.12476,1.1333799999999998,1.13585,1.13523
1.12819,1.12476,1.1333799999999998,1.13585,1.13523,1.13389
1.12476,1.1333799999999998,1.13585,1.13523,1.13389,1.1166
1.1333799999999998,1.13585,1.13523,1.13389,1.1166,1.1200700000000001
1.13585,1.13523,1.13389,1.1166,1.1200700000000001,1.12015
1.13523,1.13389,1.1166,1.1200700000000001,1.12015,1.11624
1.13389,1.1166,1.1200700000000001,1.12015,1.11624,1.12345
1.1166,1.1200700000000001,1.12015,1.11624,1.12345,1.11396
1.1200700000000001,1.12015,1.11624,1.12345,1.11396,1.1051600000000001
1.12015,1.11624,1.12345,1.11396,1.1051600000000001,1.1082100000000001
1.11624,1.12345,1.11396,1.1051600000000001,1.1082100000000001,1.1097
1.12345,1.11396,1.1051600000000001,1.1082100000000001,1.1097,1.10544
1.11396,1.1051600000000001,1.1082100000000001,1.1097,1.10544,1.1009200000000001
1.1051600000000001,1.1082100000000001,1.1097,1.10544,1.1009200000000001,1.10743
1.1082100000000001,1.1097,1.10544,1.1009200000000001,1.10743,1.10344
1.1097,1.10544,1.1009200000000001,1.10743,1.10344,1.1147799999999999
1.10544,1.1009200000000001,1.10743,1.10344,1.1147799999999999,1.0999700000000001
1.1009200000000001,1.10743,1.10344,1.1147799999999999,1.0999700000000001,1.10075
1.10743,1.10344,1.1147799999999999,1.0999700000000001,1.10075,1.09477
1.10344,1.1147799999999999,1.0999700000000001,1.10075,1.09477,1.08722
1.1147799999999999,1.0999700000000001,1.10075,1.09477,1.08722,1.08287
1.0999700000000001,1.10075,1.09477,1.08722,1.08287,1.08236
1.10075,1.09477,1.08722,1.08287,1.08236,1.0935700000000002
1.09477,1.08722,1.08287,1.08236,1.0935700000000002,1.0927200000000001
1.08722,1.08287,1.08236,1.0935700000000002,1.0927200000000001,1.09815
1.08287,1.08236,1.0935700000000002,1.0927200000000001,1.09815,1.09742
1.08236,1.0935700000000002,1.0927200000000001,1.09815,1.09742,1.10861
1.0935700000000002,1.0927200000000001,1.09815,1.09742,1.10861,1.10584
1.0927200000000001,1.09815,1.09742,1.10861,1.10584,1.09802
1.09815,1.09742,1.10861,1.10584,1.09802,1.0930600000000001
1.09742,1.10861,1.10584,1.09802,1.0930600000000001,1.09826
1.10861,1.10584,1.09802,1.0930600000000001,1.09826,1.0948799999999999
1.10584,1.09802,1.0930600000000001,1.09826,1.0948799999999999,1.08795
1.09802,1.0930600000000001,1.09826,1.0948799999999999,1.08795,1.09038
1.0930600000000001,1.09826,1.0948799999999999,1.08795,1.09038,1.09227
1.09826,1.0948799999999999,1.08795,1.09038,1.09227,1.09623
1.0948799999999999,1.08795,1.09038,1.09227,1.09623,1.1017299999999999
1.08795,1.09038,1.09227,1.09623,1.1017299999999999,1.10402
1.09038,1.09227,1.09623,1.1017299999999999,1.10402,1.1156700000000002
1.09227,1.09623,1.1017299999999999,1.10402,1.1156700000000002,1.11484
1.09623,1.1017299999999999,1.10402,1.1156700000000002,1.11484,1.1110799999999998
1.1017299999999999,1.10402,1.1156700000000002,1.11484,1.1110799999999998,1.10766
1.10402,1.1156700000000002,1.11484,1.1110799999999998,1.10766,1.1022299999999998
1.1156700000000002,1.11484,1.1110799999999998,1.10766,1.1022299999999998,1.11186
1.11484,1.1110799999999998,1.10766,1.1022299999999998,1.11186,1.12409
1.1110799999999998,1.10766,1.1022299999999998,1.11186,1.12409,1.13839
1.10766,1.1022299999999998,1.11186,1.12409,1.13839,1.16145
1.1022299999999998,1.11186,1.12409,1.13839,1.16145,1.15131
1.11186,1.12409,1.13839,1.16145,1.15131,1.13105
1.12409,1.13839,1.16145,1.15131,1.13105,1.1242
1.13839,1.16145,1.15131,1.13105,1.1242,1.11859
1.16145,1.15131,1.13105,1.1242,1.11859,1.12089
1.15131,1.13105,1.1242,1.11859,1.12089,1.13134
1.13105,1.1242,1.11859,1.12089,1.13134,1.12246
1.1242,1.11859,1.12089,1.13134,1.12246,1.11214
1.11859,1.12089,1.13134,1.12246,1.11214,1.11476
1.12089,1.13134,1.12246,1.11214,1.11476,1.1168
1.13134,1.12246,1.11214,1.11476,1.1168,1.12009
1.12246,1.11214,1.11476,1.1168,1.12009,1.12053
1.11214,1.11476,1.1168,1.12009,1.12053,1.12776
1.11476,1.1168,1.12009,1.12053,1.12776,1.13314
1.1168,1.12009,1.12053,1.12776,1.13314,1.1314899999999999
1.12009,1.12053,1.12776,1.13314,1.1314899999999999,1.1267200000000002
1.12053,1.12776,1.13314,1.1314899999999999,1.1267200000000002,1.12884
1.12776,1.13314,1.1314899999999999,1.1267200000000002,1.12884,1.14327
1.13314,1.1314899999999999,1.1267200000000002,1.12884,1.14327,1.12897
1.1314899999999999,1.1267200000000002,1.12884,1.14327,1.12897,1.11883
1.1267200000000002,1.12884,1.14327,1.12897,1.11883,1.11184
1.12884,1.14327,1.12897,1.11883,1.11184,1.1184100000000001
1.14327,1.12897,1.11883,1.11184,1.1184100000000001,1.12285
1.12897,1.11883,1.11184,1.1184100000000001,1.12285,1.1205
1.11883,1.11184,1.1184100000000001,1.12285,1.1205,1.12434
1.11184,1.1184100000000001,1.12285,1.1205,1.12434,1.1246200000000002
1.1184100000000001,1.12285,1.1205,1.12434,1.1246200000000002,1.11752
1.12285,1.1205,1.12434,1.1246200000000002,1.11752,1.11935
1.1205,1.12434,1.1246200000000002,1.11752,1.11935,1.12158
1.12434,1.1246200000000002,1.11752,1.11935,1.12158,1.1185
1.1246200000000002,1.11752,1.11935,1.12158,1.1185,1.12695
1.11752,1.11935,1.12158,1.1185,1.12695,1.12365
1.11935,1.12158,1.1185,1.12695,1.12365,1.12742
1.12158,1.1185,1.12695,1.12365,1.12742,1.13584
1.1185,1.12695,1.12365,1.12742,1.13584,1.1356700000000002
1.12695,1.12365,1.12742,1.13584,1.1356700000000002,1.1377700000000002
1.12365,1.12742,1.13584,1.1356700000000002,1.1377700000000002,1.14727
1.12742,1.13584,1.1356700000000002,1.1377700000000002,1.14727,1.13876
1.13584,1.1356700000000002,1.1377700000000002,1.14727,1.13876,1.13514
1.1356700000000002,1.1377700000000002,1.14727,1.13876,1.13514,1.13259
1.1377700000000002,1.14727,1.13876,1.13514,1.13259,1.13434
1.14727,1.13876,1.13514,1.13259,1.13434,1.13373
1.13876,1.13514,1.13259,1.13434,1.13373,1.1107200000000002
1.13514,1.13259,1.13434,1.13373,1.1107200000000002,1.10097
1.13259,1.13434,1.13373,1.1107200000000002,1.10097,1.10561
1.13434,1.13373,1.1107200000000002,1.10097,1.10561,1.10495
1.13373,1.1107200000000002,1.10097,1.10561,1.10495,1.0921
1.1107200000000002,1.10097,1.10561,1.10495,1.0921,1.0974899999999999
1.10097,1.10561,1.10495,1.0921,1.0974899999999999,1.0996700000000001
1.10561,1.10495,1.0921,1.0974899999999999,1.0996700000000001,1.1013899999999999
1.10495,1.0921,1.0974899999999999,1.0996700000000001,1.1013899999999999,1.09614
1.0921,1.0974899999999999,1.0996700000000001,1.1013899999999999,1.09614,1.08638
1.0974899999999999,1.0996700000000001,1.1013899999999999,1.09614,1.08638,1.08828
1.0996700000000001,1.1013899999999999,1.09614,1.08638,1.08828,1.07384
1.1013899999999999,1.09614,1.08638,1.08828,1.07384,1.07499
1.09614,1.08638,1.08828,1.07384,1.07499,1.0723
1.08638,1.08828,1.07384,1.07499,1.0723,1.07398
1.08828,1.07384,1.07499,1.0723,1.07398,1.0811
1.07384,1.07499,1.0723,1.07398,1.0811,1.07562
1.07499,1.0723,1.07398,1.0811,1.07562,1.0684799999999999
1.0723,1.07398,1.0811,1.07562,1.0684799999999999,1.06397
1.07398,1.0811,1.07562,1.0684799999999999,1.06397,1.06585
1.0811,1.07562,1.0684799999999999,1.06397,1.06585,1.07325
1.07562,1.0684799999999999,1.06397,1.06585,1.07325,1.06443
1.0684799999999999,1.06397,1.06585,1.07325,1.06443,1.06349
1.06397,1.06585,1.07325,1.06443,1.06349,1.06415
1.06585,1.07325,1.06443,1.06349,1.06415,1.0623200000000002
1.07325,1.06443,1.06349,1.06415,1.0623200000000002,1.06084
1.06443,1.06349,1.06415,1.0623200000000002,1.06084,1.05929
1.06349,1.06415,1.0623200000000002,1.06084,1.05929,1.05624
1.06415,1.0623200000000002,1.06084,1.05929,1.05624,1.06304
1.0623200000000002,1.06084,1.05929,1.05624,1.06304,1.06118
1.06084,1.05929,1.05624,1.06304,1.06118,1.09375
1.05929,1.05624,1.06304,1.06118,1.09375,1.0872700000000002
1.05624,1.06304,1.06118,1.09375,1.0872700000000002,1.0835700000000001
1.06304,1.06118,1.09375,1.0872700000000002,1.0835700000000001,1.08903
1.06118,1.09375,1.0872700000000002,1.0835700000000001,1.08903,1.10236
1.09375,1.0872700000000002,1.0835700000000001,1.08903,1.10236,1.09397
1.0872700000000002,1.0835700000000001,1.08903,1.10236,1.09397,1.09952
1.0835700000000001,1.08903,1.10236,1.09397,1.09952,1.09909
1.08903,1.10236,1.09397,1.09952,1.09909,1.09307
1.10236,1.09397,1.09952,1.09909,1.09307,1.0910600000000001
1.09397,1.09952,1.09909,1.09307,1.0910600000000001,1.08226
1.09952,1.09909,1.09307,1.0910600000000001,1.08226,1.0867
1.09909,1.09307,1.0910600000000001,1.08226,1.0867,1.09128
1.09307,1.0910600000000001,1.08226,1.0867,1.09128,1.09555
1.0910600000000001,1.08226,1.0867,1.09128,1.09555,1.09095
1.08226,1.0867,1.09128,1.09555,1.09095,1.09522
1.0867,1.09128,1.09555,1.09095,1.09522,1.0967200000000001
1.09128,1.09555,1.09095,1.09522,1.0967200000000001,1.09181
1.09555,1.09095,1.09522,1.0967200000000001,1.09181,1.0930600000000001
1.09095,1.09522,1.0967200000000001,1.09181,1.0930600000000001,1.08647
1.09522,1.0967200000000001,1.09181,1.0930600000000001,1.08647,1.08312
1.0967200000000001,1.09181,1.0930600000000001,1.08647,1.08312,1.07471
1.09181,1.0930600000000001,1.08647,1.08312,1.07471,1.0779100000000001
1.0930600000000001,1.08647,1.08312,1.07471,1.0779100000000001,1.09289
1.08647,1.08312,1.07471,1.0779100000000001,1.09289,1.0925
1.08312,1.07471,1.0779100000000001,1.09289,1.0925,1.0858299999999999
1.07471,1.0779100000000001,1.09289,1.0925,1.0858299999999999,1.0856299999999999
1.0779100000000001,1.09289,1.0925,1.0858299999999999,1.0856299999999999,1.0875700000000001
1.09289,1.0925,1.0858299999999999,1.0856299999999999,1.0875700000000001,1.08641
1.0925,1.0858299999999999,1.0856299999999999,1.0875700000000001,1.08641,1.09066
1.0858299999999999,1.0856299999999999,1.0875700000000001,1.08641,1.09066,1.08917
1.0856299999999999,1.0875700000000001,1.08641,1.09066,1.08917,1.09067
1.0875700000000001,1.08641,1.09066,1.08917,1.09067,1.08905
1.08641,1.09066,1.08917,1.09067,1.08905,1.08738
1.09066,1.08917,1.09067,1.08905,1.08738,1.07976
1.08917,1.09067,1.08905,1.08738,1.07976,1.0848200000000001
1.09067,1.08905,1.08738,1.07976,1.0848200000000001,1.0868799999999998
1.08905,1.08738,1.07976,1.0848200000000001,1.0868799999999998,1.0892
1.08738,1.07976,1.0848200000000001,1.0868799999999998,1.0892,1.0939
1.07976,1.0848200000000001,1.0868799999999998,1.0892,1.0939,1.08333
1.0848200000000001,1.0868799999999998,1.0892,1.0939,1.08333,1.08869
1.0868799999999998,1.0892,1.0939,1.08333,1.08869,1.09174
1.0892,1.0939,1.08333,1.08869,1.09174,1.11024
1.0939,1.08333,1.08869,1.09174,1.11024,1.12063
1.08333,1.08869,1.09174,1.11024,1.12063,1.11574
1.08869,1.09174,1.11024,1.12063,1.11574,1.11881
1.09174,1.11024,1.12063,1.11574,1.11881,1.1291
1.11024,1.12063,1.11574,1.11881,1.1291,1.12875
1.12063,1.11574,1.11881,1.1291,1.12875,1.13211
1.11574,1.11881,1.1291,1.12875,1.13211,1.12489
1.11881,1.1291,1.12875,1.13211,1.12489,1.11535
1.1291,1.12875,1.13211,1.12489,1.11535,1.1143399999999999
1.12875,1.13211,1.12489,1.11535,1.1143399999999999,1.11266
1.13211,1.12489,1.11535,1.1143399999999999,1.11266,1.11055
1.12489,1.11535,1.1143399999999999,1.11266,1.11055,1.11294
1.11535,1.1143399999999999,1.11266,1.11055,1.11294,1.1028
1.1143399999999999,1.11266,1.11055,1.11294,1.1028,1.10185
1.11266,1.11055,1.11294,1.1028,1.10185,1.10127
1.11055,1.11294,1.1028,1.10185,1.10127,1.10172
1.11294,1.1028,1.10185,1.10127,1.10172,1.09354
1.1028,1.10185,1.10127,1.10172,1.09354,1.0870600000000001
